1939 811  1939.609 157  
1939 812  1939.611 170  
1939 813  1939.614 159  
1939 814  1939.617 138  
1939 815  1939.619 146  
1939 816  1939.622 122  
1939 817  1939.625 128  
1939 818  1939.628 111  
1939 819  1939.630 110  
1939 820  1939.633 104  
1939 821  1939.636  94  
1939 822  1939.639  86  
1939 823  1939.641  72  
1939 824  1939.644  75  
1939 825  1939.647  58  
1939 826  1939.650  69  
1939 827  1939.652  86  
1939 828  1939.655  85  
1939 829  1939.658  69  
1939 830  1939.661  76  
1939 831  1939.663  95  
1939 9 1  1939.666 103  
1939 9 2  1939.669 116  
1939 9 3  1939.672 124  
1939 9 4  1939.674 119  
1939 9 5  1939.677 136  
1939 9 6  1939.680 136  
1939 9 7  1939.682 114  
1939 9 8  1939.685 145  
1939 9 9  1939.688 159  
1939 910  1939.691 168  
1939 911  1939.693 136  
1939 912  1939.696 150  
1939 913  1939.699 127  
1939 914  1939.702  92  
1939 915  1939.704  96  
1939 916  1939.707  83  
1939 917  1939.710  69  
1939 918  1939.713  67  
1939 919  1939.715  88  
1939 920  1939.718  70  
1939 921  1939.721  89  
1939 922  1939.724  88  
1939 923  1939.726  88  
1939 924  1939.729 107  
1939 925  1939.732 106  
1939 926  1939.734  98  
1939 927  1939.737 105  
1939 928  1939.740 131  
1939 929  1939.743 131  
1939 930  1939.745 137  
193910 1  1939.748 144  
193910 2  1939.751 143  
193910 3  1939.754 109  
193910 4  1939.756  92  
193910 5  1939.759  90  
193910 6  1939.762  82  
193910 7  1939.765  91  
193910 8  1939.767  91  
193910 9  1939.770  77  
19391010  1939.773  67  
19391011  1939.776  56  
19391012  1939.778  74  
19391013  1939.781  85  
19391014  1939.784  68  
19391015  1939.786  73  
19391016  1939.789  68  
19391017  1939.792  79  
19391018  1939.795  74  
19391019  1939.797  92  
19391020  1939.800  95  
19391021  1939.803  86  
19391022  1939.806  94  
19391023  1939.808  94  
19391024  1939.811 112  
19391025  1939.814 112  
19391026  1939.817 100  
19391027  1939.819  80  
19391028  1939.822  64  
19391029  1939.825  81  
19391030  1939.828  85  
19391031  1939.830  74  
193911 1  1939.833  81  
193911 2  1939.836  88  
193911 3  1939.839  72  
193911 4  1939.841  61  
193911 5  1939.844  58  
193911 6  1939.847  62  
193911 7  1939.849  66  
193911 8  1939.852  37  
193911 9  1939.855  40  
19391110  1939.858  46  
19391111  1939.860  66  
19391112  1939.863  82  
19391113  1939.866  84  
19391114  1939.869  99  
19391115  1939.871  87  
19391116  1939.874 111  
19391117  1939.877  94  
19391118  1939.880 103  
19391119  1939.882  75  
19391120  1939.885  50  
19391121  1939.888  67  
19391122  1939.891  66  
19391123  1939.893  62  
19391124  1939.896  61  
19391125  1939.899  58  
19391126  1939.901  59  
19391127  1939.904  62  
19391128  1939.907  61  
19391129  1939.910  43  
19391130  1939.912  43  
193912 1  1939.915  54  
193912 2  1939.918  40  
193912 3  1939.921  43  
193912 4  1939.923  27  
193912 5  1939.926  18  
193912 6  1939.929  17  
193912 7  1939.932  23  
193912 8  1939.934  47  
193912 9  1939.937  45  
19391210  1939.940  52  
19391211  1939.943  49  
19391212  1939.945  56  
19391213  1939.948  48  
19391214  1939.951  62  
19391215  1939.953  58  
19391216  1939.956  53  
19391217  1939.959  52  
19391218  1939.962  61  
19391219  1939.964  44  
19391220  1939.967  46  
19391221  1939.970  46  
19391222  1939.973  47  
19391223  1939.975  35  
19391224  1939.978  41  
19391225  1939.981  32  
19391226  1939.984  37  
19391227  1939.986  32  
19391228  1939.989  31  
19391229  1939.992  28  
19391230  1939.995  47  
19391231  1939.997  34  
1940 1 1  1940.000  39  
1940 1 2  1940.003  37  
1940 1 3  1940.005  42  
1940 1 4  1940.008  69  
1940 1 5  1940.011  66  
1940 1 6  1940.014  61  
1940 1 7  1940.016  49  
1940 1 8  1940.019  38  
1940 1 9  1940.022  47  
1940 110  1940.025  41  
1940 111  1940.027  50  
1940 112  1940.030  29  
1940 113  1940.033  34  
1940 114  1940.036  61  
1940 115  1940.038  47  
1940 116  1940.041  61  
1940 117  1940.044  52  
1940 118  1940.047  64  
1940 119  1940.049  59  
1940 120  1940.052  88  
1940 121  1940.055  71  
1940 122  1940.057  50  
1940 123  1940.060  52  
1940 124  1940.063  34  
1940 125  1940.066  30  
1940 126  1940.068  49  
1940 127  1940.071  50  
1940 128  1940.074  43  
1940 129  1940.077  45  
1940 130  1940.079  50  
1940 131  1940.082  56  
1940 2 1  1940.085  58  
1940 2 2  1940.088  59  
1940 2 3  1940.090  58  
1940 2 4  1940.093  52  
1940 2 5  1940.096  55  
1940 2 6  1940.099  47  
1940 2 7  1940.101  63  
1940 2 8  1940.104  64  
1940 2 9  1940.107  82  
1940 210  1940.109  65  
1940 211  1940.112  41  
1940 212  1940.115  69  
1940 213  1940.118  62  
1940 214  1940.120  89  
1940 215  1940.123  78  
1940 216  1940.126  73  
1940 217  1940.129  51  
1940 218  1940.131  50  
1940 219  1940.134  52  
1940 220  1940.137  65  
1940 221  1940.140  60  
1940 222  1940.142  59  
1940 223  1940.145  44  
1940 224  1940.148  40  
1940 225  1940.151  44  
1940 226  1940.153  51  
1940 227  1940.156  52  
1940 228  1940.159  46  
1940 229  1940.161  95  
1940 3 1  1940.164  91  
1940 3 2  1940.167  74  
1940 3 3  1940.170  96  
1940 3 4  1940.172 116  
1940 3 5  1940.175  92  
1940 3 6  1940.178  81  
1940 3 7  1940.181  77  
1940 3 8  1940.183  72  
1940 3 9  1940.186  46  
1940 310  1940.189  47  
1940 311  1940.192  48  
1940 312  1940.194  76  
1940 313  1940.197  74  
1940 314  1940.200  76  
1940 315  1940.203  49  
1940 316  1940.205  70  
1940 317  1940.208  43  
1940 318  1940.211  56  
1940 319  1940.214  78  
1940 320  1940.216  79  
1940 321  1940.219  85  
1940 322  1940.222  92  
1940 323  1940.224 111  
1940 324  1940.227 115  
1940 325  1940.230 101  
1940 326  1940.233 108  
1940 327  1940.235 136  
1940 328  1940.238 125  
1940 329  1940.241  98  
1940 330  1940.244  86  
1940 331  1940.246  85  
1940 4 1  1940.249  85  
1940 4 2  1940.252  80  
1940 4 3  1940.255  65  
1940 4 4  1940.257  46  
1940 4 5  1940.260  62  
1940 4 6  1940.263  58  
1940 4 7  1940.266  64  
1940 4 8  1940.268  56  
1940 4 9  1940.271  41  
1940 410  1940.274  59  
1940 411  1940.276  50  
1940 412  1940.279  53  
1940 413  1940.282  53  
1940 414  1940.285  60  
1940 415  1940.287  74  
1940 416  1940.290  65  
1940 417  1940.293  65  
1940 418  1940.296  59  
1940 419  1940.298  71  
1940 420  1940.301  79  
1940 421  1940.304  94  
1940 422  1940.307  83  
1940 423  1940.309  63  
1940 424  1940.312  64  
1940 425  1940.315  56  
1940 426  1940.318  50  
1940 427  1940.320  62  
1940 428  1940.323  38  
1940 429  1940.326  32  
1940 430  1940.328  35  
1940 5 1  1940.331  26  
1940 5 2  1940.334  28  
1940 5 3  1940.337  23  
1940 5 4  1940.339  25  
1940 5 5  1940.342  19  
1940 5 6  1940.345  21  
1940 5 7  1940.348  22  
1940 5 8  1940.350  32  
1940 5 9  1940.353  31  
1940 510  1940.356  34  
1940 511  1940.359  36  
1940 512  1940.361  53  
1940 513  1940.364  62  
1940 514  1940.367  93  
1940 515  1940.370  91  
1940 516  1940.372  85  
1940 517  1940.375  77  
1940 518  1940.378  63  
1940 519  1940.381  69  
1940 520  1940.383  61  
1940 521  1940.386  71  
1940 522  1940.389  86  
1940 523  1940.391  85  
1940 524  1940.394  67  
1940 525  1940.397  76  
1940 526  1940.400  57  
1940 527  1940.402  61  
1940 528  1940.405  62  
1940 529  1940.408  62  
1940 530  1940.411  53  
1940 531  1940.413  54  
1940 6 1  1940.416  38  
1940 6 2  1940.419  41  
1940 6 3  1940.422  77  
1940 6 4  1940.424  80  
1940 6 5  1940.427  58  
1940 6 6  1940.430  95  
1940 6 7  1940.433  94  
1940 6 8  1940.435 106  
1940 6 9  1940.438 103  
1940 610  1940.441 107  
1940 611  1940.443 109  
1940 612  1940.446  94  
1940 613  1940.449 104  
1940 614  1940.452  76  
1940 615  1940.454  82  
1940 616  1940.457  59  
1940 617  1940.460  55  
1940 618  1940.463  51  
1940 619  1940.465  46  
1940 620  1940.468  38  
1940 621  1940.471  58  
1940 622  1940.474  61  
1940 623  1940.476  83  
1940 624  1940.479 113  
1940 625  1940.482 108  
1940 626  1940.485 136  
1940 627  1940.487 117  
1940 628  1940.490 120  
1940 629  1940.493 104  
1940 630  1940.496 103  
1940 7 1  1940.498  91  
1940 7 2  1940.501  67  
1940 7 3  1940.504  77  
1940 7 4  1940.506  47  
1940 7 5  1940.509  56  
1940 7 6  1940.512  44  
1940 7 7  1940.515  56  
1940 7 8  1940.517  68  
1940 7 9  1940.520  97  
1940 710  1940.523 122  
1940 711  1940.526 125  
1940 712  1940.528 126  
1940 713  1940.531 101  
1940 714  1940.534  76  
1940 715  1940.537  62  
1940 716  1940.539  74  
1940 717  1940.542  60  
1940 718  1940.545  62  
1940 719  1940.548  66  
1940 720  1940.550  67  
1940 721  1940.553  52  
1940 722  1940.556  58  
1940 723  1940.558  34  
1940 724  1940.561  34  
1940 725  1940.564  48  
1940 726  1940.567  37  
1940 727  1940.569  50  
1940 728  1940.572  59  
1940 729  1940.575  53  
1940 730  1940.578  58  
1940 731  1940.580  66  
1940 8 1  1940.583  69  
1940 8 2  1940.586  60  
1940 8 3  1940.589  67  
1940 8 4  1940.591 105  
1940 8 5  1940.594 103  
1940 8 6  1940.597 111  
1940 8 7  1940.600 121  
1940 8 8  1940.602 119  
1940 8 9  1940.605 129  
1940 810  1940.608 148  
1940 811  1940.611 128  
1940 812  1940.613 124  
1940 813  1940.616 162  
1940 814  1940.619 128  
1940 815  1940.621 110  
1940 816  1940.624  98  
1940 817  1940.627 109  
1940 818  1940.630 114  
1940 819  1940.632  97  
1940 820  1940.635 126  
1940 821  1940.638 124  
1940 822  1940.641 126  
1940 823  1940.643 116  
1940 824  1940.646  94  
1940 825  1940.649  84  
1940 826  1940.652  71  
1940 827  1940.654  75  
1940 828  1940.657  76  
1940 829  1940.660  89  
1940 830  1940.663  89  
1940 831  1940.665  99  
1940 9 1  1940.668 130  
1940 9 2  1940.671 112  
1940 9 3  1940.673 127  
1940 9 4  1940.676  97  
1940 9 5  1940.679  91  
1940 9 6  1940.682  89  
1940 9 7  1940.684  68  
1940 9 8  1940.687  62  
1940 9 9  1940.690  42  
1940 910  1940.693  49  
1940 911  1940.695  40  
1940 912  1940.698  38  
1940 913  1940.701  37  
1940 914  1940.704  41  
1940 915  1940.706  32  
1940 916  1940.709  50  
1940 917  1940.712  56  
1940 918  1940.715  79  
1940 919  1940.717 100  
1940 920  1940.720  98  
1940 921  1940.723 106  
1940 922  1940.726  93  
1940 923  1940.728  66  
1940 924  1940.731  61  
1940 925  1940.734  53  
1940 926  1940.736  35  
1940 927  1940.739  26  
1940 928  1940.742  37  
1940 929  1940.745  38  
1940 930  1940.747  41  
194010 1  1940.750  38  
194010 2  1940.753  33  
194010 3  1940.756  29  
194010 4  1940.758  32  
194010 5  1940.761  35  
194010 6  1940.764  44  
194010 7  1940.767  57  
194010 8  1940.769  60  
194010 9  1940.772  53  
19401010  1940.775  57  
19401011  1940.778  70  
19401012  1940.780  77  
19401013  1940.783  72  
19401014  1940.786  66  
19401015  1940.788  70  
19401016  1940.791  71  
19401017  1940.794  59  
19401018  1940.797  71  
19401019  1940.799  61  
19401020  1940.802  67  
19401021  1940.805  64  
19401022  1940.808  74  
19401023  1940.810  68  
19401024  1940.813  41  
19401025  1940.816  45  
19401026  1940.819  53  
19401027  1940.821  52  
19401028  1940.824  52  
19401029  1940.827  46  
19401030  1940.830  49  
19401031  1940.832  38  
194011 1  1940.835  41  
194011 2  1940.838  41  
194011 3  1940.841  67  
194011 4  1940.843  61  
194011 5  1940.846  67  
194011 6  1940.849  43  
194011 7  1940.851  56  
194011 8  1940.854  67  
194011 9  1940.857  76  
19401110  1940.860  63  
19401111  1940.862  60  
19401112  1940.865  66  
19401113  1940.868  99  
19401114  1940.871  70  
19401115  1940.873  92  
19401116  1940.876 100  
19401117  1940.879  88  
19401118  1940.882  87  
19401119  1940.884  65  
19401120  1940.887  47  
19401121  1940.890  34  
19401122  1940.893  16  
19401123  1940.895  25  
19401124  1940.898  41  
19401125  1940.901  56  
19401126  1940.903  53  
19401127  1940.906  52  
19401128  1940.909  46  
19401129  1940.912  42  
19401130  1940.914  31  
194012 1  1940.917  27  
194012 2  1940.920  17  
194012 3  1940.923  29  
194012 4  1940.925  45  
194012 5  1940.928  66  
194012 6  1940.931  68  
194012 7  1940.934  89  
194012 8  1940.936  82  
194012 9  1940.939 108  
19401210  1940.942 142  
19401211  1940.945 157  
19401212  1940.947 135  
19401213  1940.950 158  
19401214  1940.953 149  
19401215  1940.956 100  
19401216  1940.958  79  
19401217  1940.961  67  
19401218  1940.964  60  
19401219  1940.966  29  
19401220  1940.969  37  
19401221  1940.972  37  
19401222  1940.975  38  
19401223  1940.977  27  
19401224  1940.980  58  
19401225  1940.983  51  
19401226  1940.986  47  
19401227  1940.988  38  
19401228  1940.991  34  
19401229  1940.994  55  
19401230  1940.997  49  
19401231  1940.999  38  
1941 1 1  1941.002  43  
1941 1 2  1941.005  45  
1941 1 3  1941.008  45  
1941 1 4  1941.010  54  
1941 1 5  1941.013  75  
1941 1 6  1941.016  74  
1941 1 7  1941.018  54  
1941 1 8  1941.021  51  
1941 1 9  1941.024  58  
1941 110  1941.027  32  
1941 111  1941.029  46  
1941 112  1941.032  28  
1941 113  1941.035  25  
1941 114  1941.038  24  
1941 115  1941.040   8  
1941 116  1941.043  16  
1941 117  1941.046  22  
1941 118  1941.049  29  
1941 119  1941.051  16  
1941 120  1941.054  32  
1941 121  1941.057  34  
1941 122  1941.060  49  
1941 123  1941.062  43  
1941 124  1941.065  40  
1941 125  1941.068  45  
1941 126  1941.071  61  
1941 127  1941.073  56  
1941 128  1941.076  65  
1941 129  1941.079  85  
1941 130  1941.081  89  
1941 131  1941.084  71  
1941 2 1  1941.087  81  
1941 2 2  1941.090  69  
1941 2 3  1941.092  65  
1941 2 4  1941.095  72  
1941 2 5  1941.098  85  
1941 2 6  1941.101  64  
1941 2 7  1941.103  57  
1941 2 8  1941.106  43  
1941 2 9  1941.109  58  
1941 210  1941.112  47  
1941 211  1941.114  36  
1941 212  1941.117  30  
1941 213  1941.120  33  
1941 214  1941.123  29  
1941 215  1941.125  27  
1941 216  1941.128   8  
1941 217  1941.131  21  
1941 218  1941.133  22  
1941 219  1941.136  28  
1941 220  1941.139  40  
1941 221  1941.142  40  
1941 222  1941.144  26  
1941 223  1941.147  15  
1941 224  1941.150  46  
1941 225  1941.153  54  
1941 226  1941.155  46  
1941 227  1941.158  50  
1941 228  1941.161  55  
1941 3 1  1941.164  46  
1941 3 2  1941.166  49  
1941 3 3  1941.169  50  
1941 3 4  1941.172  48  
1941 3 5  1941.175  41  
1941 3 6  1941.177  45  
1941 3 7  1941.180  47  
1941 3 8  1941.183  31  
1941 3 9  1941.186  42  
1941 310  1941.188  40  
1941 311  1941.191  46  
1941 312  1941.194  60  
1941 313  1941.196  37  
1941 314  1941.199  37  
1941 315  1941.202  37  
1941 316  1941.205  48  
1941 317  1941.207  61  
1941 318  1941.210  65  
1941 319  1941.213  70  
1941 320  1941.216  64  
1941 321  1941.218  76  
1941 322  1941.221  56  
1941 323  1941.224  59  
1941 324  1941.227  39  
1941 325  1941.229  47  
1941 326  1941.232  36  
1941 327  1941.235  43  
1941 328  1941.238  40  
1941 329  1941.240  34  
1941 330  1941.243  17  
1941 331  1941.246  28  
1941 4 1  1941.248  35  
1941 4 2  1941.251  26  
1941 4 3  1941.254  21  
1941 4 4  1941.257  23  
1941 4 5  1941.259  20  
1941 4 6  1941.262  11  
1941 4 7  1941.265  38  
1941 4 8  1941.268  43  
1941 4 9  1941.270  51  
1941 410  1941.273  51  
1941 411  1941.276  59  
1941 412  1941.279  46  
1941 413  1941.281  41  
1941 414  1941.284  30  
1941 415  1941.287  17  
1941 416  1941.290  16  
1941 417  1941.292  31  
1941 418  1941.295  29  
1941 419  1941.298  25  
1941 420  1941.301  18  
1941 421  1941.303  20  
1941 422  1941.306  20  
1941 423  1941.309  36  
1941 424  1941.311  34  
1941 425  1941.314  36  
1941 426  1941.317  45  
1941 427  1941.320  34  
1941 428  1941.322  43  
1941 429  1941.325  43  
1941 430  1941.328  41  
1941 5 1  1941.331  44  
1941 5 2  1941.333  38  
1941 5 3  1941.336  35  
1941 5 4  1941.339  37  
1941 5 5  1941.342  40  
1941 5 6  1941.344  32  
1941 5 7  1941.347  14  
1941 5 8  1941.350  12  
1941 5 9  1941.353  28  
1941 510  1941.355  21  
1941 511  1941.358  23  
1941 512  1941.361  31  
1941 513  1941.363  29  
1941 514  1941.366  22  
1941 515  1941.369  26  
1941 516  1941.372  32  
1941 517  1941.374  38  
1941 518  1941.377  23  
1941 519  1941.380  26  
1941 520  1941.383  28  
1941 521  1941.385  48  
1941 522  1941.388  44  
1941 523  1941.391  58  
1941 524  1941.394  43  
1941 525  1941.396  26  
1941 526  1941.399  26  
1941 527  1941.402  16  
1941 528  1941.405  16  
1941 529  1941.407  15  
1941 530  1941.410  11  
1941 531  1941.413  31  
1941 6 1  1941.416  37  
1941 6 2  1941.418  21  
1941 6 3  1941.421  47  
1941 6 4  1941.424  53  
1941 6 5  1941.426  61  
1941 6 6  1941.429  70  
1941 6 7  1941.432  61  
1941 6 8  1941.435  97  
1941 6 9  1941.437 118  
1941 610  1941.440  95  
1941 611  1941.443  82  
1941 612  1941.446  74  
1941 613  1941.448  62  
1941 614  1941.451  56  
1941 615  1941.454  45  
1941 616  1941.457  22  
1941 617  1941.459  29  
1941 618  1941.462  28  
1941 619  1941.465  28  
1941 620  1941.468  45  
1941 621  1941.470  40  
1941 622  1941.473  36  
1941 623  1941.476  47  
1941 624  1941.478  61  
1941 625  1941.481  59  
1941 626  1941.484  71  
1941 627  1941.487  74  
1941 628  1941.489  82  
1941 629  1941.492  94  
1941 630  1941.495  98  
1941 7 1  1941.498  76  
1941 7 2  1941.500  73  
1941 7 3  1941.503  79  
1941 7 4  1941.506  62  
1941 7 5  1941.509  47  
1941 7 6  1941.511  53  
1941 7 7  1941.514  53  
1941 7 8  1941.517  47  
1941 7 9  1941.520  59  
1941 710  1941.522  62  
1941 711  1941.525  31  
1941 712  1941.528  25  
1941 713  1941.531  23  
1941 714  1941.533  12  
1941 715  1941.536   8  
1941 716  1941.539  23  
1941 717  1941.541  34  
1941 718  1941.544  56  
1941 719  1941.547  49  
1941 720  1941.550  60  
1941 721  1941.552  65  
1941 722  1941.555  62  
1941 723  1941.558  84  
1941 724  1941.561  99  
1941 725  1941.563 103  
1941 726  1941.566 113  
1941 727  1941.569 123  
1941 728  1941.572 107  
1941 729  1941.574 125  
1941 730  1941.577 128  
1941 731  1941.580 133  
1941 8 1  1941.583 107  
1941 8 2  1941.585  97  
1941 8 3  1941.588  94  
1941 8 4  1941.591  93  
1941 8 5  1941.593  87  
1941 8 6  1941.596  90  
1941 8 7  1941.599  86  
1941 8 8  1941.602  57  
1941 8 9  1941.604  50  
1941 810  1941.607  55  
1941 811  1941.610  68  
1941 812  1941.613  52  
1941 813  1941.615  32  
1941 814  1941.618  16  
1941 815  1941.621   8  
1941 816  1941.624  10  
1941 817  1941.626  13  
1941 818  1941.629  16  
1941 819  1941.632  34  
1941 820  1941.635  48  
1941 821  1941.637  70  
1941 822  1941.640  76  
1941 823  1941.643  73  
1941 824  1941.646  82  
1941 825  1941.648  68  
1941 826  1941.651  66  
1941 827  1941.654  72  
1941 828  1941.656  79  
1941 829  1941.659  64  
1941 830  1941.662  50  
1941 831  1941.665  48  
1941 9 1  1941.667  50  
1941 9 2  1941.670  61  
1941 9 3  1941.673  49  
1941 9 4  1941.676  53  
1941 9 5  1941.678  49  
1941 9 6  1941.681  44  
1941 9 7  1941.684  47  
1941 9 8  1941.687  49  
1941 9 9  1941.689  34  
1941 910  1941.692  37  
1941 911  1941.695  38  
1941 912  1941.698  58  
1941 913  1941.700  77  
1941 914  1941.703  83  
1941 915  1941.706  91  
1941 916  1941.708 103  
1941 917  1941.711 148  
1941 918  1941.714 140  
1941 919  1941.717 132  
1941 920  1941.719  89  
1941 921  1941.722  78  
1941 922  1941.725  88  
1941 923  1941.728  58  
1941 924  1941.730  47  
1941 925  1941.733  63  
1941 926  1941.736  54  
1941 927  1941.739  43  
1941 928  1941.741  35  
1941 929  1941.744  35  
1941 930  1941.747  43  
194110 1  1941.750  44  
194110 2  1941.752  30  
194110 3  1941.755  31  
194110 4  1941.758  33  
194110 5  1941.760  34  
194110 6  1941.763  42  
194110 7  1941.766  43  
194110 8  1941.769  48  
194110 9  1941.771  41  
19411010  1941.774  32  
19411011  1941.777  39  
19411012  1941.780  43  
19411013  1941.782  43  
19411014  1941.785  38  
19411015  1941.788  48  
19411016  1941.791  58  
19411017  1941.793  66  
19411018  1941.796  63  
19411019  1941.799  60  
19411020  1941.802  49  
19411021  1941.804  45  
19411022  1941.807  34  
19411023  1941.810  52  
19411024  1941.812  42  
19411025  1941.815  44  
19411026  1941.818  52  
19411027  1941.821  63  
19411028  1941.823  54  
19411029  1941.826  64  
19411030  1941.829  50  
19411031  1941.832  50  
194111 1  1941.834  51  
194111 2  1941.837  53  
194111 3  1941.840  57  
194111 4  1941.843  48  
194111 5  1941.845  39  
194111 6  1941.848   8  
194111 7  1941.851   0  
194111 8  1941.854   7  
194111 9  1941.856  14  
19411110  1941.859   0  
19411111  1941.862   0  
19411112  1941.865  13  
19411113  1941.867  24  
19411114  1941.870  38  
19411115  1941.873  32  
19411116  1941.875  32  
19411117  1941.878  23  
19411118  1941.881  26  
19411119  1941.884  23  
19411120  1941.886  37  
19411121  1941.889  24  
19411122  1941.892  34  
19411123  1941.895  46  
19411124  1941.897  63  
19411125  1941.900  70  
19411126  1941.903  81  
19411127  1941.906  74  
19411128  1941.908  81  
19411129  1941.911  84  
19411130  1941.914  71  
194112 1  1941.917  70  
194112 2  1941.919  52  
194112 3  1941.922  48  
194112 4  1941.925  47  
194112 5  1941.927  57  
194112 6  1941.930  54  
194112 7  1941.933  31  
194112 8  1941.936  36  
194112 9  1941.938  38  
19411210  1941.941  52  
19411211  1941.944  47  
19411212  1941.947  47  
19411213  1941.949  46  
19411214  1941.952  49  
19411215  1941.955  49  
19411216  1941.958  41  
19411217  1941.960  21  
19411218  1941.963   8  
19411219  1941.966   7  
19411220  1941.969   0  
19411221  1941.971   0  
19411222  1941.974   8  
19411223  1941.977   9  
19411224  1941.979   8  
19411225  1941.982  10  
19411226  1941.985  16  
19411227  1941.988  32  
19411228  1941.990  53  
19411229  1941.993  40  
19411230  1941.996  36  
19411231  1941.999  33  
1942 1 1  1942.001  46  
1942 1 2  1942.004  41  
1942 1 3  1942.007  34  
1942 1 4  1942.010  39  
1942 1 5  1942.012  67  
1942 1 6  1942.015  58  
1942 1 7  1942.018  57  
1942 1 8  1942.021  81  
1942 1 9  1942.023  83  
1942 110  1942.026  60  
1942 111  1942.029  61  
1942 112  1942.031  48  
1942 113  1942.034  50  
1942 114  1942.037  37  
1942 115  1942.040  31  
1942 116  1942.042  23  
1942 117  1942.045  15  
1942 118  1942.048  21  
1942 119  1942.051  22  
1942 120  1942.053  18  
1942 121  1942.056  25  
1942 122  1942.059  24  
1942 123  1942.062  31  
1942 124  1942.064  31  
1942 125  1942.067  31  
1942 126  1942.070  10  
1942 127  1942.073   8  
1942 128  1942.075   0  
1942 129  1942.078  11  
1942 130  1942.081  22  
1942 131  1942.083  20  
1942 2 1  1942.086  27  
1942 2 2  1942.089  35  
1942 2 3  1942.092  41  
1942 2 4  1942.094  67  
1942 2 5  1942.097  77  
1942 2 6  1942.100  82  
1942 2 7  1942.103  79  
1942 2 8  1942.105  48  
1942 2 9  1942.108  39  
1942 210  1942.111  34  
1942 211  1942.114  23  
1942 212  1942.116  46  
1942 213  1942.119  46  
1942 214  1942.122  44  
1942 215  1942.125  52  
1942 216  1942.127  37  
1942 217  1942.130  38  
1942 218  1942.133  37  
1942 219  1942.135  40  
1942 220  1942.138  52  
1942 221  1942.141  47  
1942 222  1942.144  41  
1942 223  1942.146  53  
1942 224  1942.149  65  
1942 225  1942.152  68  
1942 226  1942.155  84  
1942 227  1942.157  82  
1942 228  1942.160  93  
1942 3 1  1942.163 127  
1942 3 2  1942.166 116  
1942 3 3  1942.168  56  
1942 3 4  1942.171  32  
1942 3 5  1942.174  31  
1942 3 6  1942.177  20  
1942 3 7  1942.179   7  
1942 3 8  1942.182  10  
1942 3 9  1942.185   0  
1942 310  1942.188   7  
1942 311  1942.190  15  
1942 312  1942.193  18  
1942 313  1942.196  17  
1942 314  1942.198  25  
1942 315  1942.201  26  
1942 316  1942.204  29  
1942 317  1942.207  38  
1942 318  1942.209  53  
1942 319  1942.212  65  
1942 320  1942.215  72  
1942 321  1942.218  83  
1942 322  1942.220 102  
1942 323  1942.223 117  
1942 324  1942.226 106  
1942 325  1942.229 100  
1942 326  1942.231 115  
1942 327  1942.234  79  
1942 328  1942.237  48  
1942 329  1942.240  51  
1942 330  1942.242  61  
1942 331  1942.245  55  
1942 4 1  1942.248  39  
1942 4 2  1942.250  35  
1942 4 3  1942.253  41  
1942 4 4  1942.256  30  
1942 4 5  1942.259  32  
1942 4 6  1942.261  17  
1942 4 7  1942.264  25  
1942 4 8  1942.267  28  
1942 4 9  1942.270  36  
1942 410  1942.272  33  
1942 411  1942.275  44  
1942 412  1942.278  57  
1942 413  1942.281  59  
1942 414  1942.283  67  
1942 415  1942.286  60  
1942 416  1942.289  69  
1942 417  1942.292  71  
1942 418  1942.294  84  
1942 419  1942.297 109  
1942 420  1942.300 105  
1942 421  1942.302  94  
1942 422  1942.305  94  
1942 423  1942.308  82  
1942 424  1942.311  85  
1942 425  1942.313  59  
1942 426  1942.316  79  
1942 427  1942.319  89  
1942 428  1942.322  73  
1942 429  1942.324  65  
1942 430  1942.327  61  
1942 5 1  1942.330  51  
1942 5 2  1942.333  28  
1942 5 3  1942.335  30  
1942 5 4  1942.338  31  
1942 5 5  1942.341  27  
1942 5 6  1942.344  25  
1942 5 7  1942.346  25  
1942 5 8  1942.349  20  
1942 5 9  1942.352  25  
1942 510  1942.354  29  
1942 511  1942.357  34  
1942 512  1942.360  31  
1942 513  1942.363  40  
1942 514  1942.365  54  
1942 515  1942.368  39  
1942 516  1942.371  52  
1942 517  1942.374  46  
1942 518  1942.376  35  
1942 519  1942.379  34  
1942 520  1942.382  26  
1942 521  1942.385  14  
1942 522  1942.387  11  
1942 523  1942.390   9  
1942 524  1942.393   8  
1942 525  1942.396   8  
1942 526  1942.398  15  
1942 527  1942.401   7  
1942 528  1942.404  15  
1942 529  1942.407   0  
1942 530  1942.409   0  
1942 531  1942.412   7  
1942 6 1  1942.415   0  
1942 6 2  1942.417   8  
1942 6 3  1942.420   8  
1942 6 4  1942.423   8  
1942 6 5  1942.426   0  
1942 6 6  1942.428  14  
1942 6 7  1942.431  15  
1942 6 8  1942.434  13  
1942 6 9  1942.437  10  
1942 610  1942.439   8  
1942 611  1942.442   7  
1942 612  1942.445   0  
1942 613  1942.448   0  
1942 614  1942.450  10  
1942 615  1942.453   8  
1942 616  1942.456   8  
1942 617  1942.459  10  
1942 618  1942.461  14  
1942 619  1942.464  31  
1942 620  1942.467  25  
1942 621  1942.469  28  
1942 622  1942.472  19  
1942 623  1942.475  17  
1942 624  1942.478  15  
1942 625  1942.480  20  
1942 626  1942.483  14  
1942 627  1942.486  20  
1942 628  1942.489  11  
1942 629  1942.491   0  
1942 630  1942.494   0  
1942 7 1  1942.497   0  
1942 7 2  1942.500  18  
